Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id
RT @MAGAGIRL4LYF: #nomask #unconstitutional #1stAmendment wearing a mask in Illinois is not a law! @GovPritzker is in violation of our cons…,2020-05-02 02:14:16,1256406623926595585,26848626,cottonpony,,,,"['nomask', 'unconstitutional', '1stAmendment']",58,0,en,Twitter for iPhone,,
RT @MAGAGIRL4LYF: #nomask #unconstitutional #1stAmendment wearing a mask in Illinois is not a law! @GovPritzker is in violation of our cons…,2020-05-02 03:40:46,1256428392775180288,2540578320,TheBurgundyCat,,,,"['nomask', 'unconstitutional', '1stAmendment']",58,0,en,Twitter for iPhone,,
RT @MAGAGIRL4LYF: #nomask #unconstitutional #1stAmendment wearing a mask in Illinois is not a law! @GovPritzker is in violation of our cons…,2020-05-02 05:50:33,1256461052964831232,28109931,GerarddeMarigny,,,,"['nomask', 'unconstitutional', '1stAmendment']",58,0,en,Twitter for Android,,
"WHO says Sweden's Corona strategy could be ""a future model"" post lockdowns -
It will be always too late when #who will provide clear directions (#mask vs #nomask, #lockdown vs #swedish model, #symptoms vs #symptomsless,...) ⁦@WHO⁩  https://t.co/ancmZlQuQs",2020-05-02 12:42:33,1256564734502920193,1055538098849890306,fastenseat,,,,"['who', 'mask', 'nomask', 'lockdown', 'swedish', 'symptoms', 'symptomsless']",0,0,en,Twitter for iPhone,,
"I see people all the time with dirty Masks, dirty scarfs etc, Does anyone ever ?? what wearing a dirty face covering will do, you breathe air to the germs &amp; then breathe them right back into your own lungs  Use common sense, no masks, open up the USA @realDonaldTrump #NoMask",2020-05-02 16:00:55,1256614655721525248,1702969784,j20godschild,,,,['NoMask'],3,2,en,Twitter Web App,,
"@EyesOnQ “If you can line up a department stores(Walmart, target, Lowe’s, etc) you can line up to vote” and I ain’t voting democrat. #trump2020 #hanghillary #whereshillary #dumpthedeepstate #nomask",2020-05-02 17:25:09,1256635853868281856,817386884045438976,crzytwnbtterfly,,,,"['trump2020', 'hanghillary', 'whereshillary', 'dumpthedeepstate', 'nomask']",18,89,en,Twitter for iPhone,1.2566270606442086e+18,829717519.0
"@FOXNashville Meanwhile I understand that Franklin is hopping with freedom.  Headed that way to enjoy...without a mask, don’t own one! @JohnCooper4Nash enjoy your day and keep testing into oblivion to get the desired numbers to keep our county under your control and shut down.  #NOMASK",2020-05-02 18:11:41,1256647564046327809,816455035693527040,moorblu,,,,['NOMASK'],0,3,en,Twitter for iPhone,1.2565939455236178e+18,34280715.0
I am with you #NoMask https://t.co/QPhBLBvtMb,2020-05-02 18:23:37,1256650566312304644,844343186738720769,ldBredeman,,,,['NoMask'],0,0,en,Twitter for iPhone,,
#nomask https://t.co/9XB4YTT27A,2020-05-02 18:37:31,1256654065641103361,334914087,ciscowski,,,,['nomask'],0,1,und,Twitter for iPad,,
"@GatorWilson76 @Rjv400Segal @GodFamilyJesus If you are not sick? 
#OPENAMERICANOW #NoMask 

If you are sick?
#StayHome #WhereAMaskToGoOut 

@realDonaldTrump @godisgood1961 
#VoteRedToSaveAmerica2020 #KAG
#VoteRedToOpenAmericaForever https://t.co/O5qCZPQRCc",2020-05-02 19:09:31,1256662118675464193,1608622200,OneLastRun54,,"Warr Acres, OK",US,"['OPENAMERICANOW', 'NoMask', 'StayHome', 'WhereAMaskToGoOut', 'VoteRedToSaveAmerica2020', 'KAG', 'VoteRedToOpenAmericaForever']",0,2,en,Twitter for iPhone,1.2566338903803576e+18,9.40778463459496e+17
3 generation of NO MASK Angels Of Death at Madison Avenue!! They don’t give a shit about others!! They are the ones infecting us! No Mask Saturday! #nomask #covid19 #angelsofdeath https://t.co/9SUyYWOK4Y,2020-05-02 20:30:04,1256682389348155393,70004258,NYCShopGuide,,,,"['nomask', 'covid19', 'angelsofdeath']",1,4,en,Twitter for iPhone,,
"@Kerryactivism @Minka51150356 I refuse to mask up &amp; look like a complete moron, but I watch others...the number of times they fiddle with, move it &amp; leave them in their dirty car/clothes, after the millions of wash hands, do not touch face warnings...makes me chuckle🤪
#nomask",2020-05-02 23:49:35,1256732601886420992,806273594628116481,Katier1964,,,,['nomask'],1,3,en,Twitter for Android,1.2566803384300503e+18,2706779234.0
@QTAnon1 Sure! #NOMASK,2020-05-03 03:43:16,1256791409383833600,700254391,NABIY57,,,,['NOMASK'],0,0,en,Twitter for iPhone,1.2565131373788774e+18,9.95775377275478e+17
#NoMask https://t.co/JGJdbA2tDL,2020-05-03 04:21:20,1256800987911729153,982331672132706305,pauldownsouth18,,,,['NoMask'],0,0,und,Twitter for iPhone,,
@GovMikeDeWine No. It is up to individuals to make up their own minds on how to keep themselves safe. ESPECIALLY when the numbers newly released confirm this virus is no worse than the flu. #stoplying #fireacton #youneedtoresign #nomask #dowhatsright,2020-05-03 07:01:54,1256841395396120576,1235024665921425410,_Tara_Leigh,,,,"['stoplying', 'fireacton', 'youneedtoresign', 'nomask', 'dowhatsright']",0,1,en,Twitter for Android,1.256293145702269e+18,18820392.0
"@ChiodiDonatella #mascherine servono solo a far guadagnare a #amicidegliamici almeno 100 milioni € al mese. Fate i conti e rispettiamo #Costituzione e #Legge
#nomask no a #mascherinabbligatoria",2020-05-03 08:21:23,1256861400552615936,1205538883032801280,MarcoLo69539988,,,,"['mascherine', 'amicidegliamici', 'Costituzione', 'Legge', 'nomask', 'mascherinabbligatoria']",2,4,it,Twitter for Android,1.2568544439765156e+18,3155682418.0
I will not wear a mask. #nomask             I don’t have enough followers to make #nomask trend. Who’s gonna help me? https://t.co/7H7LaxbJkA,2020-05-03 14:46:22,1256958283757367297,43238053,wagsgirl91,,,,"['nomask', 'nomask']",4,13,en,Twitter for iPhone,,
"@nypost Epitaph....#NoMask.🤔🥴🤔
 https://t.co/88oRIYGROU",2020-05-03 16:20:41,1256982019512434689,743481597979140097,trendrewards1,,,,['NoMask'],0,0,ht,Twitter for Android,1.2569624986595738e+18,17469289.0
See ladies &amp; gentlemen..  @chicagosmayor is busy telling ppl what to do about Covid all the while this is continuing to go on! Murder is killing more then your #SHAMDEMIC #nomask #nogloves #sodeadly #outandabout https://t.co/DC6zvPqe0i,2020-05-03 19:17:15,1257026452836413440,277899934,damonheller,,,,"['SHAMDEMIC', 'nomask', 'nogloves', 'sodeadly', 'outandabout']",5,23,en,Twitter for iPhone,,
"Meaner, dumber, less safe!!! #NoMask  https://t.co/XNHPICeIJL",2020-05-03 23:58:14,1257097165706412032,966292932,MAGAGramie,,,,['NoMask'],8,11,en,Twitter for iPhone,,
@chicagosmayor Yet she has #NoMask,2020-05-04 00:32:24,1257105761953476614,835969879752597504,SdOceanSea,,,,['NoMask'],0,0,en,Twitter for iPhone,1.25676122681165e+18,1.1299016054433178e+18
