Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id
"RT @BeaLorenzin: I #novax non sono mai scomparsi, sempre attivi insieme ai #nomask e ai movimenti antiscientifici. Nonostante il #COVID19 n…",2020-06-16 20:24:01,1272988321187196928,173539859,daghial,,,,"['novax', 'nomask', 'COVID19']",56,0,it,Twitter for iPhone,,
"Sorry @GovAbbott but I will not wear a mask or shop/visit any business who requires it, I’ll go elsewhere. #NoMask #TexasCovid #Covid https://t.co/0U8MDI0jla",2020-06-16 21:06:30,1272999014485708802,1467487536,AginnTexas,,,,"['NoMask', 'TexasCovid', 'Covid']",0,3,en,Twitter for iPhone,,
@10News It’s asinine for healthy people to continue to wear masks when asymptomatic spread is rare. #nomask #removemask,2020-06-16 22:20:10,1273017552134799360,964308928749121536,MonicaPSoCal,,,,"['nomask', 'removemask']",0,2,en,Twitter for iPad,1.272947295852458e+18,9616062.0
Keep your mask order! @maryannbaldwin You can't enforce it anyway ! #nomask,2020-06-16 22:26:47,1273019215998574592,1864749864,coolidgelawfirm,,,,['nomask'],0,0,en,Twitter Web App,,
@GovMikeDeWine #nomask #FearMonger @GovMikeDeWine you are a fear monger https://t.co/NlOPlG8NmG,2020-06-16 22:36:46,1273021730475454464,2345067012,bas9295,,,,"['nomask', 'FearMonger']",7,16,en,Twitter for iPhone,1.2729559401370337e+18,18820392.0
"Here @NC_Governor ! Quit making this about politics, here’s your “data”! Even you were out unmasked with 100’s of protestors! Stop the BS #reopenNC #nomask https://t.co/ylHU6gLtpq",2020-06-16 23:56:40,1273041838459555841,501440302,sarah014,,,,"['reopenNC', 'nomask']",1,0,en,Twitter for iPhone,,
Team #NoMask 💯 https://t.co/UOFE6RdciV,2020-06-17 00:24:40,1273048884390973440,1248011566282244097,TiffanyR369,,,,['NoMask'],0,1,en,Twitter for iPhone,,
"A STASI we will go...A STASI we will go!
Hi ho America, a snitching ye will go!
WTF.
#Stasi 
#COVID__19 
#nomask https://t.co/5DUSLo22Qq",2020-06-17 01:01:09,1273058065336721408,1176940791157141504,JASONTPOWERS1,,,,"['Stasi', 'COVID__19', 'nomask']",1,2,en,Twitter Web App,,
@FOX5Vegas @worsttourguide @united Ya fuck the ual #nomask #novax I'll find an airline I don't need one on  I read an article where the pilot admitted they don't even wear them they said  airplanes have the best filtration system ever and they  bring in air from the outside so this is all bullshit,2020-06-17 02:03:28,1273073747805626368,105064285,turtlephotos,,,,"['nomask', 'novax']",0,1,en,Twitter for Android,1.2728954545152696e+18,21021326.0
@CBradshaw00001 @reviewjournal Fucking Karen I argee if there so scared stay your ass at home #nomask #novax #NoNewNormal #fakemediawhores just want us to be scared,2020-06-17 02:06:55,1273074616752173056,105064285,turtlephotos,,,,"['nomask', 'novax', 'NoNewNormal', 'fakemediawhores']",1,1,en,Twitter for Android,1.2728915368004485e+18,1.2076392401185382e+18
RT @turtlephotos: @CBradshaw00001 @reviewjournal Fucking Karen I argee if there so scared stay your ass at home #nomask #novax #NoNewNormal…,2020-06-17 02:08:20,1273074969631764480,1207639240118538241,CBradshaw00001,,,,"['nomask', 'novax', 'NoNewNormal']",1,0,en,Twitter for Android,,
"@Danceintruth @VoicesFromVille Yay!!  Good for you  
#NoMask  #OntarioFights #WeAreAwake https://t.co/scmf5CsgCO",2020-06-17 02:22:58,1273078652641652736,969221534295445506,AshLightQ,,,,"['NoMask', 'OntarioFights', 'WeAreAwake']",3,3,en,Twitter Web App,1.2730779620830495e+18,465218054.0
"WHO guidance: Healthy people should wear masks only when 'taking care of' coronavirus patients https://t.co/RK4bYBZz0u via @fox6now
#NoMask",2020-06-17 02:43:27,1273083808200327168,1245756132078964736,CuriousJen1,,,,['NoMask'],8,8,en,Twitter for iPhone,,
@Kevin_Faulconer #NoMask https://t.co/IsXaTDhs9K,2020-06-17 02:45:35,1273084345587101696,1245756132078964736,CuriousJen1,,,,['NoMask'],0,0,und,Twitter for iPhone,1.2730800924705915e+18,48534208.0
"@LockdownNo @BorisJohnson @RishiSunak @FionaHyslop @KateForbesMSP Yes, this is not fair. No game. This virus is no more deadly than anything else in life. Yet we are sacrificing millions of livelihoods,  taking away all choice and freedom, and ignoring human rights. Stop the games. #noquarantine #nomask #nodistance #realNormal",2020-06-17 06:36:31,1273142460370366467,763122034415140864,roxannerandel,,,,"['noquarantine', 'nomask', 'nodistance', 'realNormal']",1,9,en,Twitter for Android,1.273141329653117e+18,1.241352854297809e+18
