Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,User Location,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id
"Exactly when did the Surgeon general Supersede the Constitution &amp; every Americans basic Rights? 
One more reason I will NOT be wearing a mask.
#NoMask
@Surgeon_General https://t.co/Ro6oaLIX8w https://t.co/rU3gCkH7oF",2020-07-01 17:24:33,1278378975392403457,3015401323,Dougsjourney7,USA-AMERICA,,,,['NoMask'],63,51,en,Twitter Web App,,
"@GeorgeTakei Fuck off old man and take your stupid fucking mask off!

Educate yourself instead of regurgitating the news, as usual!

#fuckmasks #freedom #WakeUp
#NoMasks #truthprevails #freedomfighters

https://t.co/su1S3USfqs",2020-07-01 17:29:31,1278380226909597697,87101398,MrInnovativeCom,"Honolulu, HI",,,,"['fuckmasks', 'freedom', 'WakeUp', 'NoMasks', 'truthprevails', 'freedomfighters']",0,0,en,Twitter for Android,1.277376328413655e+18,237845487.0
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 17:31:39,1278380763348701185,1275933738304585730,Awakenow21,,,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for iPhone,,
Is #NoMask going to start trending?  That would be a shame.,2020-07-01 17:40:09,1278382902791864322,1154334419165097984,9kwiz,Fema Region V,,,,['NoMask'],5,16,en,Twitter Web App,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 17:45:54,1278384347804864512,909588919792001025,Patrici45605947,"California, USA",,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for iPhone,,
RT @9kwiz: Is #NoMask going to start trending?  That would be a shame.,2020-07-01 17:46:47,1278384569259941888,780903154225262592,love4allhumans,"New Mexico, USA",,,,['NoMask'],5,0,en,Twitter Web App,,
#NoMasks pass it along....,2020-07-01 17:49:49,1278385334301134852,83219215,truthbytarot,"Hampshire, England",,,,['NoMasks'],1,2,en,Twitter for iPhone,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 17:51:39,1278385793141297152,963621591144960000,WheeleyML,,,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for Android,,
"#WallpaperWednesday 
#PositiveVibes #positivity 
#Scamdemic #NoMasks 
Wallpaper for your phones
Lets be positive about this https://t.co/DA3lhFpJCV",2020-07-01 17:53:21,1278386223900504066,167559919,bubbapower,"England, United Kingdom",,,,"['WallpaperWednesday', 'PositiveVibes', 'positivity', 'Scamdemic', 'NoMasks']",0,1,en,Twitter Web App,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 18:00:42,1278388071919005696,1159252580175773696,Daddycat8,,,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for Android,,
